id,source,cueL1_word,cueL1_lang,cueL2_word,cueL2_lang,n_rows,n_cols,row_words,col_words
street_cmn_小巷,simlex_swap,street,en,小巷,zh,20,13,street; road; avenue; car; address; lane; walk; house; boulevard; highway; drive; light; sign; pavement; sidewalk; walker; city; home; long; thoroughfare,小巷; 巷子; 江南; 狭窄; 雨巷; 弄堂; 丁香花; 幽深; 戴望舒; 油纸伞; 胡同; 黑暗; 伞
alley_cmn_街,simlex_swap,alley,en,街,zh,16,14,alley; dark; cat; way; back; lane; street; bowling; narrow; road; city; blind; up; winding; dragon; dumpster,街; 街道; 逛街; 道; 路; 行人; 道路; 上街; 大街; 街坊; 购物; 长; 人; 人流
street_nl_steeg,simlex_swap,street,en,steeg,nl,20,15,street; road; avenue; car; address; lane; walk; house; boulevard; highway; drive; light; sign; pavement; sidewalk; walker; city; home; long; thoroughfare,steeg; donker; smal; straatje; straat; klein; stad; doodlopend; gevaarlijk; nauw; vuil; bang; duister; eng; gezellig
alley_nl_straat,simlex_swap,alley,en,straat,nl,16,21,alley; dark; cat; way; back; lane; street; bowling; narrow; road; city; blind; up; winding; dragon; dumpster,straat; huizen; weg; auto; laan; adres; wonen; autos; buren; thuis; verkeer; asfalt; mensen; nummer; stenen; beton; buiten; buurt; druk; spelen; bomen
street_spa_callejón,simlex_swap,street,en,callejón,es,20,13,street; road; avenue; car; address; lane; walk; house; boulevard; highway; drive; light; sign; pavement; sidewalk; walker; city; home; long; thoroughfare,callejón; oscuro; sin salida; salida; calle; oscuridad; cerrado; miedo; peligro; sucio; encierro; peligroso; barrio
alley_spa_calle,simlex_swap,alley,en,calle,es,16,21,alley; dark; cat; way; back; lane; street; bowling; narrow; road; city; blind; up; winding; dragon; dumpster,calle; vereda; autos; avenida; camino; ruta; adoquín; ciudad; cordón; dirección; esquina; gente; pavimento; sendero; peligro; tránsito; vía; barrio; calzada; casa; cemento
street_de_gasse,simlex_swap,street,en,Gasse,de,20,15,street; road; avenue; car; address; lane; walk; house; boulevard; highway; drive; light; sign; pavement; sidewalk; walker; city; home; long; thoroughfare,Gasse; Straße; eng; dunkel; Stadt; Weg; Altstadt; Kopfsteinpflaster; klein; schmal; Häuser; Basel; Dreck; Dunkel; Gassenhauer
alley_de_straße,simlex_swap,alley,en,Straße,de,16,15,alley; dark; cat; way; back; lane; street; bowling; narrow; road; city; blind; up; winding; dragon; dumpster,Straße; Weg; Auto; Autos; Haus; Asphalt; Adresse; Verkehr; Ampel; Hausnummer; Allee; Autobahn; Gasse; Nummer; Stadt
task_cmn_工作,simlex_swap,task,en,工作,zh,20,17,task; job; work; chore; list; master; manager; to do; duty; force; do; objective; mission; goal; activity; assignment; challenge; complete; deadline; expectation,工作; 辛苦; 劳累; 工资; 上班; 忙碌; 事业; 加班; 努力; 熬夜; 任务; 作业; 办公室; 单位; 完成; 工人; 成就
job_cmn_任务,simlex_swap,job,en,任务,zh,19,13,job; work; employment; task; career; money; occupation; Steve; blow; chore; hard; pay; salary; search; boring; fun; jobless; necessary; done,任务; 完成; 工作; 游戏; 责任; 使命; 秘密; 合作; 必须; 执行; 拖延; 时间; 死亡
task_nl_baan,simlex_swap,task,en,baan,nl,20,15,task; job; work; chore; list; master; manager; to do; duty; force; do; objective; mission; goal; activity; assignment; challenge; complete; deadline; expectation,baan; job; weg; werk; auto; straat; geld; verkeer; carrière; rijden; loon; inkomen; piste; rijweg; aarde
job_nl_taak,simlex_swap,job,en,taak,nl,19,19,job; work; employment; task; career; money; occupation; Steve; blow; chore; hard; pay; salary; search; boring; fun; jobless; necessary; done,taak; werk; opdracht; school; huiswerk; plicht; punten; uitvoeren; doen; huishouden; moeten; verantwoordelijk; job; lastig; moeilijk; opgave; verplichting; volbracht; afmaken
task_spa_trabajo,simlex_swap,task,en,trabajo,es,20,17,task; job; work; chore; list; master; manager; to do; duty; force; do; objective; mission; goal; activity; assignment; challenge; complete; deadline; expectation,trabajo; dinero; laburo; cansancio; esfuerzo; labor; empleo; necesidad; plata; salario; aburrido; bienestar; desarrollo; ocupación; responsabilidad; sueldo; duro
job_spa_tarea,simlex_swap,job,en,tarea,es,19,15,job; work; employment; task; career; money; occupation; Steve; blow; chore; hard; pay; salary; search; boring; fun; jobless; necessary; done,tarea; deber; trabajo; escuela; responsabilidad; obligación; colegio; doméstica; labor; actividad; compromiso; cumplir; domiciliaria; estudio; objetivo
task_de_beruf,simlex_swap,task,en,Beruf,de,20,12,task; job; work; chore; list; master; manager; to do; duty; force; do; objective; mission; goal; activity; assignment; challenge; complete; deadline; expectation,Beruf; Arbeit; Berufung; Ausbildung; Job; Geld; Spaß; Erfüllung; Lehrer; Verantwortung; Zukunft; Bäcker
job_de_aufgabe,simlex_swap,job,en,Aufgabe,de,19,15,job; work; employment; task; career; money; occupation; Steve; blow; chore; hard; pay; salary; search; boring; fun; jobless; necessary; done,Aufgabe; erledigen; Lösung; Arbeit; lösen; Herausforderung; Schule; Hausaufgabe; Mathe; Pflicht; Frage; Task; Tätigkeit; Verantwortung; Ziel
boy_cmn_孩子,simlex_swap,boy,en,孩子,zh,14,18,boy; girl; child; male; man; friend; lad; young; play; kid; son; youth; oh; toy,孩子; 可爱; 父母; 天真; 妈妈; 婴儿; 小孩; 学校; 家长; 教育; 儿童; 哭; 哭泣; 哭闹; 天性; 奶嘴; 娃; 宝贝
kid_cmn_男孩,simlex_swap,kid,en,男孩,zh,17,10,kid; child; goat; joke; gloves; baby; young; tease; boy; youngster; small; play; Billy; fun; games; girl; Josh,男孩; 女孩; 男人; boy; 可爱; 小孩; 性别; 调皮; 青春; 子
boy_nl_kleuter,simlex_swap,boy,en,kleuter,nl,14,17,boy; girl; child; male; man; friend; lad; young; play; kid; son; youth; oh; toy,kleuter; kind; klein; school; lief; peuter; spelen; kleuterklas; klas; jong; kleuterschool; leuk; baby; boekentas; druk; juf; kleuren
kid_nl_jongen,simlex_swap,kid,en,jongen,nl,17,21,kid; child; goat; joke; gloves; baby; young; tease; boy; youngster; small; play; Billy; fun; games; girl; Josh,jongen; meisje; man; kind; voetbal; zoon; klein; jong; broer; mooi; stoer; penis; auto; broek; geslacht; jeugd; kerel; knaap; lief; mannelijk; onschuldig
boy_spa_niño,simlex_swap,boy,en,niño,es,14,17,boy; girl; child; male; man; friend; lad; young; play; kid; son; youth; oh; toy,niño; pequeño; chico; nene; niña; juego; infante; hijo; infancia; alegría; amor; bebé; escuela; inocencia; feliz; juegos; pibe
kid_spa_chico,simlex_swap,kid,en,chico,es,17,11,kid; child; goat; joke; gloves; baby; young; tease; boy; youngster; small; play; Billy; fun; games; girl; Josh,chico; pequeño; niño; grande; tamaño; diminuto; bebé; joven; mínimo; nene; poco
boy_de_kind,simlex_swap,boy,en,Kind,de,14,12,boy; girl; child; male; man; friend; lad; young; play; kid; son; youth; oh; toy,Kind; Eltern; klein; Mutter; Baby; Vater; spielen; jung; Erwachsener; Familie; Ball; Geschwister
kid_de_junge,simlex_swap,kid,en,Junge,de,17,13,kid; child; goat; joke; gloves; baby; young; tease; boy; youngster; small; play; Billy; fun; games; girl; Josh,Junge; Mädchen; Kind; Mann; klein; männlich; jung; Bube; Auto; Geschlecht; Schule; blau; Alte
discussion_cmn_争论,simlex_swap,discussion,en,争论,zh,21,10,discussion; talk; conversation; debate; group; argument; chat; ideas; topic; argue; class; dialogue; exchange; forum; agree; converse; lecture; people; round table; speak; board,争论; 争吵; 吵架; 辩论; 争辩; 讨论; 面红耳赤; 不休; 争执; argue
argument_cmn_讨论,simlex_swap,argument,en,讨论,zh,21,12,argument; fight; debate; anger; angry; yell; disagreement; discussion; win; disagree; shout; heated; lawyer; quarrel; argue; conflict; discuss; logical; relationships; battle; case,讨论; 小组; 激烈; 辩论; 问题; 会议; 说话; 开会; 作业; 圆桌; 意见; 七嘴八舌
discussion_nl_argument,simlex_swap,discussion,en,argument,nl,21,21,discussion; talk; conversation; debate; group; argument; chat; ideas; topic; argue; class; dialogue; exchange; forum; agree; converse; lecture; people; round table; speak; board,argument; discussie; reden; ruzie; debat; mening; overtuigen; pro; redenering; tegen; waarom; contra; stelling; voor; advocaat; beweegreden; gelijk; onderbouwing; politiek; verdediging; winnen
argument_nl_discussie,simlex_swap,argument,en,discussie,nl,21,21,argument; fight; debate; anger; angry; yell; disagreement; discussion; win; disagree; shout; heated; lawyer; quarrel; argue; conflict; discuss; logical; relationships; battle; case,discussie; ruzie; gesprek; meningsverschil; debat; mening; praten; onenigheid; woordenwisseling; politiek; woorden; leuk; groep; hevig; oneens; overleg; roepen; argumenten; bespreking; consensus; fel
discussion_spa_discusión,simlex_swap,discussion,en,discusión,es,21,12,discussion; talk; conversation; debate; group; argument; chat; ideas; topic; argue; class; dialogue; exchange; forum; agree; converse; lecture; people; round table; speak; board,discusión; pelea; debate; intercambio; argumento; gritos; diferencias; enojo; palabras; conflicto; pleito; opiniones
argument_spa_conversación,simlex_swap,argument,en,conversación,es,21,16,argument; fight; debate; anger; angry; yell; disagreement; discussion; win; disagree; shout; heated; lawyer; quarrel; argue; conflict; discuss; logical; relationships; battle; case,conversación; charla; hablar; diálogo; personas; palabras; amigos; comunicación; intercambio; discusión; encuentro; escuchar; plática; relación; ruido; teléfono
discussion_de_streit,simlex_swap,discussion,en,Streit,de,21,14,discussion; talk; conversation; debate; group; argument; chat; ideas; topic; argue; class; dialogue; exchange; forum; agree; converse; lecture; people; round table; speak; board,Streit; laut; Auseinandersetzung; Laut; Wut; Diskussion; ärger; Konflikt; traurig; Ärger; Aggression; Disharmonie; Eltern; Familie
argument_de_auseinandersetzung,simlex_swap,argument,en,Auseinandersetzung,de,21,10,argument; fight; debate; anger; angry; yell; disagreement; discussion; win; disagree; shout; heated; lawyer; quarrel; argue; conflict; discuss; logical; relationships; battle; case,Auseinandersetzung; Streit; Konflikt; Diskussion; Kampf; Meinungsverschiedenheit; streit; Krieg; Ärger; Argumente
population_cmn_人,simlex_swap,population,en,人,zh,20,11,population; people; city; country; growth; group; world; control; crowded; explosion; density; community; numbers; big; billions; citizens; large; many; sample; size,人; 人类; 动物; 人生; 人民; 好人; 自然; 坏人; 女人; 生命; 人们
people_cmn_人口,simlex_swap,people,en,人口,zh,21,15,people; person; humans; crowd; group; friends; men; population; women; family; folks; them; world; many; places; populate; children; cities; individuals; love; nations,人口; 多; 密集; 基数; 爆炸; 中国; 二胎; 普查; 增长; 数量; 老龄化; 计划生育; 人类; 众多; 减少
population_nl_mensen,simlex_swap,population,en,mensen,nl,20,21,population; people; city; country; growth; group; world; control; crowded; explosion; density; community; numbers; big; billions; citizens; large; many; sample; size,mensen; volk; massa; veel; dieren; groep; vrienden; man; menigte; vrouw; kinderen; drukte; personen; familie; wereld; de grijze muizen; iedereen; lawaai; lief; praten; apen
people_nl_bevolking,simlex_swap,people,en,bevolking,nl,21,21,people; person; humans; crowd; group; friends; men; population; women; family; folks; them; world; many; places; populate; children; cities; individuals; love; nations,bevolking; mensen; land; inwoners; ras; populatie; belgie; veel; aantal; groep; stad; natie; groot; volk; zwart; burgers; dichtheid; gemeente; groei; overbevolking; vergrijzing
population_spa_gente,simlex_swap,population,en,gente,es,20,14,population; people; city; country; growth; group; world; control; crowded; explosion; density; community; numbers; big; billions; citizens; large; many; sample; size,gente; personas; multitud; grupo; mucha; muchedumbre; humanos; buena; calle; amigos; bullicio; ciudad; pueblo; ruido
people_spa_población,simlex_swap,people,en,población,es,21,10,people; person; humans; crowd; group; friends; men; population; women; family; folks; them; world; many; places; populate; children; cities; individuals; love; nations,población; gente; pueblo; personas; habitantes; país; ciudad; sociedad; grupo; cantidad
population_de_menschen,simlex_swap,population,en,Menschen,de,20,13,population; people; city; country; growth; group; world; control; crowded; explosion; density; community; numbers; big; billions; citizens; large; many; sample; size,Menschen; Leute; Leben; Personen; Erde; Familie; Freunde; Frauen; Männer; Tiere; Bevölkerung; Liebe; Menge
people_de_bevölkerung,simlex_swap,people,en,Bevölkerung,de,21,15,people; person; humans; crowd; group; friends; men; population; women; family; folks; them; world; many; places; populate; children; cities; individuals; love; nations,Bevölkerung; Menschen; Land; Einwohner; Population; Volk; Wachstum; Deutschland; Bürger; China; Leute; Masse; Welt; Armut; Demographie
leader_cmn_经理,simlex_swap,leader,en,经理,zh,21,13,leader; president; boss; strong; in charge; follower; pack; follow; head; man; first; chief; dear; general; group; Obama; top; dictator; leadership; power; respect,经理; 管理; 公司; 老板; 人; 秘书; 客户; 工作; 总经理; 西装; 酒店; 销售; 人事
manager_cmn_领导,simlex_swap,manager,en,领导,zh,19,10,manager; boss; leader; supervisor; job; store; dick; work; assistant; head honcho; in charge; administrator; asshole; control; corporate; employer; hierarchy; manger; office,领导; 上级; 下属; 严肃; 工作; 开会; 贪污; 上司; 中年; 权力
leader_nl_manager,simlex_swap,leader,en,manager,nl,21,21,leader; president; boss; strong; in charge; follower; pack; follow; head; man; first; chief; dear; general; group; Obama; top; dictator; leadership; power; respect,manager; baas; bedrijf; geld; leider; verantwoordelijke; leiding; man; werk; directeur; job; stress; zaken; chef; dik betaald; druk; kostuum; maatpak; organisatie; regelaar; regelen
manager_nl_leider,simlex_swap,manager,en,leider,nl,19,21,manager; boss; leader; supervisor; job; store; dick; work; assistant; head honcho; in charge; administrator; asshole; control; corporate; employer; hierarchy; manger; office,leider; baas; scouts; jeugdbeweging; macht; chef; chiro; hoofd; gezag; sterk; verantwoordelijke; groep; hitler; volgen; coach; directeur; eileider; gehoorzamen; gids; heerser; koning
leader_spa_gerente,simlex_swap,leader,en,gerente,es,21,15,leader; president; boss; strong; in charge; follower; pack; follow; head; man; first; chief; dear; general; group; Obama; top; dictator; leadership; power; respect,gerente; jefe; empresa; cargo; superior; director; líder; mando; puesto; trabajo; banco; dinero; encargado; general; oficina
manager_spa_líder,simlex_swap,manager,en,líder,es,19,14,manager; boss; leader; supervisor; job; store; dick; work; assistant; head honcho; in charge; administrator; asshole; control; corporate; employer; hierarchy; manger; office,líder; jefe; guía; grupo; poder; liderazgo; seguidor; capaz; capitán; carisma; mandar; natural; presidente; uno
leader_de_manager,simlex_swap,leader,en,Manager,de,21,12,leader; president; boss; strong; in charge; follower; pack; follow; head; man; first; chief; dear; general; group; Obama; top; dictator; leadership; power; respect,Manager; Chef; Geld; Arbeit; Verantwortung; Anzug; Organisation; Stress; Boss; Firma; Job; Angeber
manager_de_leiter,simlex_swap,manager,en,Leiter,de,19,16,manager; boss; leader; supervisor; job; store; dick; work; assistant; head honcho; in charge; administrator; asshole; control; corporate; employer; hierarchy; manger; office,Leiter; Sprosse; Treppe; Chef; Holz; Stufen; Apfelbaum; Dach; Feuerwehr; Haus; fallen; Bauen; Dachboden; Dachrinne; Führungskraft; Gruppe
depth_cmn_大小,simlex_swap,depth,en,大小,zh,16,10,depth; ocean; deep; water; breadth; width; height; sea; pool; dark; length; thought; charge; mind; perception; shallow,大小; 尺寸; 多少; 长短; 年龄; 比较; 形状; 体积; 高矮; 合适
magnitude_cmn_深度,simlex_swap,magnitude,en,深度,zh,21,10,magnitude; earthquake; size; big; large; huge; great; important; measurement; scale; level; measure; order; scope; severity; enormous; immense; impact; importance; largeness; magnet,深度; 思想; 广度; 思考; 海洋; 知识; 宽度; 高度; 交流; 内涵
depth_nl_omvang,simlex_swap,depth,en,omvang,nl,16,21,depth; ocean; deep; water; breadth; width; height; sea; pool; dark; length; thought; charge; mind; perception; shallow,omvang; grootte; dik; groot; omtrek; dikte; inhoud; rond; cirkel; maat; ramp; veel; groote; massa; meten; aarde; breedte; buik; groots; hoeveelheid; impact
